<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.23	03:00:00	137.187	137.193	136.780	136.899	3833	0	2
2020.10.23	04:00:00	136.899	136.943	136.856	136.871	1871	0	6
2020.10.23	05:00:00	136.869	136.920	136.791	136.869	1655	0	4
2020.10.23	06:00:00	136.869	136.884	136.820	136.829	1099	0	8
2020.10.23	07:00:00	136.829	136.839	136.697	136.751	1200	0	2
2020.10.23	08:00:00	136.751	136.797	136.694	136.751	1191	0	6
2020.10.23	09:00:00	136.752	136.799	136.661	136.754	2233	0	4
2020.10.23	10:00:00	136.754	137.129	136.711	137.039	3811	0	1
2020.10.23	11:00:00	137.030	137.159	136.896	136.931	3888	0	1
2020.10.23	12:00:00	136.929	137.041	136.841	136.865	3076	0	0
2020.10.23	13:00:00	136.865	136.977	136.721	136.871	3210	0	2
2020.10.23	14:00:00	136.872	136.940	136.789	136.907	3273	0	5
2020.10.23	15:00:00	136.908	137.317	136.868	137.051	5169	0	0
2020.10.23	16:00:00	137.053	137.094	136.855	136.895	4661	0	1
2020.10.23	17:00:00	136.891	136.923	136.536	136.700	5325	0	0
2020.10.23	18:00:00	136.704	136.829	136.580	136.610	3630	0	5
2020.10.23	19:00:00	136.612	136.612	136.429	136.492	2935	0	1
2020.10.23	20:00:00	136.491	136.543	136.381	136.406	2296	0	1
2020.10.23	21:00:00	136.406	136.528	136.369	136.505	1596	0	4
2020.10.23	22:00:00	136.507	136.588	136.468	136.571	1578	0	7
2020.10.23	23:00:00	136.571	136.671	136.537	136.586	1173	0	1
2020.10.26	00:00:00	136.606	136.699	136.535	136.545	3010	0	5
2020.10.26	01:00:00	136.550	136.669	136.548	136.651	1437	0	8
2020.10.26	02:00:00	136.653	136.717	136.558	136.558	2025	0	6
2020.10.26	03:00:00	136.561	136.736	136.561	136.691	2727	0	2
2020.10.26	04:00:00	136.691	136.710	136.599	136.606	1905	0	1
2020.10.26	05:00:00	136.606	136.631	136.560	136.605	1707	0	6
2020.10.26	06:00:00	136.604	136.673	136.556	136.610	1221	0	2
2020.10.26	07:00:00	136.607	136.680	136.586	136.604	1455	0	2
2020.10.26	08:00:00	136.604	136.639	136.554	136.618	1454	0	8
2020.10.26	09:00:00	136.619	136.619	136.294	136.441	3261	0	1
2020.10.26	10:00:00	136.439	136.706	136.312	136.553	5206	0	1
2020.10.26	11:00:00	136.553	136.885	136.526	136.847	4285	0	4
2020.10.26	12:00:00	136.846	137.057	136.798	136.988	4136	0	1
2020.10.26	13:00:00	136.990	137.015	136.832	136.925	3248	0	8
2020.10.26	14:00:00	136.928	136.966	136.645	136.757	4167	0	1
2020.10.26	15:00:00	136.757	136.854	136.619	136.635	4155	0	6
2020.10.26	16:00:00	136.634	136.634	136.434	136.477	3885	0	2
2020.10.26	17:00:00	136.477	136.570	136.406	136.530	3890	0	4
2020.10.26	18:00:00	136.531	136.637	136.457	136.527	2807	0	3
2020.10.26	19:00:00	136.527	136.593	136.510	136.560	2287	0	4
2020.10.26	20:00:00	136.560	136.596	136.501	136.511	1664	0	7
2020.10.26	21:00:00	136.506	136.570	136.498	136.503	1981	0	8
2020.10.26	22:00:00	136.504	136.531	136.497	136.517	813	0	7
2020.10.26	23:00:00	136.522	136.540	136.299	136.469	621	0	10
2020.10.27	00:00:00	136.490	136.540	136.451	136.511	1048	0	1
2020.10.27	01:00:00	136.511	136.516	136.421	136.442	898	0	4
2020.10.27	02:00:00	136.442	136.526	136.353	136.522	2260	0	1
2020.10.27	03:00:00	136.522	136.542	136.464	136.504	1721	0	10
2020.10.27	04:00:00	136.504	136.554	136.482	136.531	1824	0	4
2020.10.27	05:00:00	136.531	136.532	136.440	136.498	1042	0	1
2020.10.27	06:00:00	136.502	136.566	136.495	136.533	879	0	5
2020.10.27	07:00:00	136.533	136.583	136.532	136.565	1485	0	9
2020.10.27	08:00:00	136.565	136.587	136.486	136.557	1906	0	5
2020.10.27	09:00:00	136.561	136.561	136.334	136.487	3006	0	4
2020.10.27	10:00:00	136.486	136.504	136.192	136.313	4364	0	4
2020.10.27	11:00:00	136.313	136.316	136.150	136.231	3642	0	1
2020.10.27	12:00:00	136.231	136.452	136.202	136.441	3063	0	2
2020.10.27	13:00:00	136.441	136.533	136.351	136.514	3303	0	3
2020.10.27	14:00:00	136.517	136.575	136.306	136.365	2666	0	3
2020.10.27	15:00:00	136.367	136.462	136.317	136.350	4031	0	1
2020.10.27	16:00:00	136.350	136.442	136.201	136.328	5247	0	1
2020.10.27	17:00:00	136.329	136.553	136.248	136.468	5318	0	0
2020.10.27	18:00:00	136.467	136.525	136.402	136.491	3848	0	5
2020.10.27	19:00:00	136.494	136.558	136.380	136.419	2730	0	2
2020.10.27	20:00:00	136.419	136.435	136.380	136.419	1944	0	4
2020.10.27	21:00:00	136.419	136.442	136.359	136.380	1676	0	4
2020.10.27	22:00:00	136.380	136.415	136.150	136.214	1643	0	3
2020.10.27	23:00:00	136.157	136.264	136.112	136.257	517	0	1
2020.10.28	00:00:00	136.257	136.275	136.120	136.137	1835	0	3
2020.10.28	01:00:00	136.140	136.238	136.119	136.225	1678	0	2
2020.10.28	02:00:00	136.225	136.235	136.066	136.146	3583	0	4
2020.10.28	03:00:00	136.148	136.216	136.079	136.112	3016	0	5
2020.10.28	04:00:00	136.112	136.148	135.939	135.963	2991	0	4
2020.10.28	05:00:00	135.961	136.004	135.919	135.945	1597	0	4
2020.10.28	06:00:00	135.945	135.955	135.899	135.942	2026	0	3
2020.10.28	07:00:00	135.942	136.047	135.895	135.993	2460	0	4
2020.10.28	08:00:00	135.994	136.159	135.926	136.049	3375	0	3
2020.10.28	09:00:00	136.049	136.078	135.784	135.793	4514	0	2
2020.10.28	10:00:00	135.793	135.808	135.430	135.591	6252	0	0
2020.10.28	11:00:00	135.591	135.621	135.132	135.182	6107	0	1
2020.10.28	12:00:00	135.182	135.294	135.076	135.092	5233	0	2
2020.10.28	13:00:00	135.091	135.302	135.007	135.129	5506	0	0
2020.10.28	14:00:00	135.128	135.211	134.880	135.087	5871	0	0
2020.10.28	15:00:00	135.088	135.285	134.915	135.175	6557	0	1
2020.10.28	16:00:00	135.175	135.695	135.146	135.367	8106	0	0
2020.10.28	17:00:00	135.367	135.652	135.358	135.594	6075	0	1
2020.10.28	18:00:00	135.594	135.604	135.350	135.404	3933	0	2
2020.10.28	19:00:00	135.404	135.508	135.334	135.504	2499	0	2
2020.10.28	20:00:00	135.500	135.610	135.412	135.556	1897	0	2
2020.10.28	21:00:00	135.560	135.569	135.436	135.463	2568	0	6
2020.10.28	22:00:00	135.463	135.506	135.410	135.422	1377	0	10
2020.10.28	23:00:00	135.426	135.471	135.354	135.418	1511	0	43
2020.10.29	00:00:00	135.417	135.526	135.396	135.444	1003	0	10
2020.10.29	01:00:00	135.444	135.511	135.411	135.493	1652	0	9
2020.10.29	02:00:00	135.492	135.664	135.472	135.625	4045	0	5
2020.10.29	03:00:00	135.626	135.802	135.529	135.777	3223	0	2
2020.10.29	04:00:00	135.777	135.787	135.651	135.686	1637	0	2
2020.10.29	05:00:00	135.685	135.822	135.645	135.808	1869	0	7
2020.10.29	06:00:00	135.808	135.882	135.776	135.784	1633	0	7
2020.10.29	07:00:00	135.784	135.934	135.749	135.931	2439	0	3
2020.10.29	08:00:00	135.931	135.946	135.727	135.748	2322	0	2
2020.10.29	09:00:00	135.742	135.785	135.547	135.586	4536	0	6
2020.10.29	10:00:00	135.584	135.649	135.330	135.408	6535	0	4
2020.10.29	11:00:00	135.407	135.660	135.397	135.459	5319	0	2
2020.10.29	12:00:00	135.459	135.522	135.074	135.187	5068	0	1
2020.10.29	13:00:00	135.187	135.187	134.817	134.881	5137	0	1
2020.10.29	14:00:00	134.881	135.028	134.837	134.989	5096	0	4
2020.10.29	15:00:00	134.988	135.039	134.636	134.964	6984	0	3
2020.10.29	16:00:00	134.965	135.266	134.875	135.006	6411	0	2
2020.10.29	17:00:00	135.006	135.145	134.820	134.928	5771	0	2
2020.10.29	18:00:00	134.928	135.174	134.866	135.161	4593	0	5
2020.10.29	19:00:00	135.160	135.204	135.064	135.123	3035	0	6
2020.10.29	20:00:00	135.123	135.364	135.116	135.284	2885	0	9
2020.10.29	21:00:00	135.284	135.375	135.264	135.278	2305	0	7
2020.10.29	22:00:00	135.278	135.317	135.192	135.192	1487	0	5
2020.10.29	23:00:00	135.207	135.232	134.994	135.173	1335	0	61
2020.10.30	00:00:00	135.173	135.249	135.152	135.244	1460	0	4
2020.10.30	01:00:00	135.242	135.314	135.150	135.198	1564	0	3
2020.10.30	02:00:00	135.197	135.236	135.089	135.145	3837	0	3
2020.10.30	03:00:00	135.145	135.170	135.046	135.135	3446	0	5
2020.10.30	04:00:00	135.136	135.162	135.040	135.055	2076	0	4
2020.10.30	05:00:00	135.057	135.102	135.021	135.028	1384	0	6
2020.10.30	06:00:00	135.030	135.059	134.787	134.799	1826	0	2
2020.10.30	07:00:00	134.800	134.811	134.400	134.536	5377	0	3
2020.10.30	08:00:00	134.536	134.717	134.420	134.607	3067	0	2
2020.10.30	09:00:00	134.600	134.958	134.594	134.778	3925	0	2
2020.10.30	10:00:00	134.778	134.994	134.738	134.951	5725	0	1
2020.10.30	11:00:00	134.946	135.341	134.852	135.308	5673	0	0
2020.10.30	12:00:00	135.303	135.517	135.154	135.487	5203	0	1
2020.10.30	13:00:00	135.487	135.638	135.401	135.623	5878	0	1
2020.10.30	14:00:00	135.622	135.625	135.314	135.521	5190	0	1
2020.10.30	15:00:00	135.520	135.801	135.441	135.507	6303	0	2
2020.10.30	16:00:00	135.508	135.528	135.296	135.345	5731	0	1
2020.10.30	17:00:00	135.345	135.548	135.080	135.203	6579	0	1
2020.10.30	18:00:00	135.204	135.535	135.077	135.435	4895	0	5
2020.10.30	19:00:00	135.435	135.529	135.381	135.441	2843	0	4
2020.10.30	20:00:00	135.441	135.666	135.391	135.642	2534	0	5
2020.10.30	21:00:00	135.642	135.663	135.562	135.625	2574	0	5
2020.10.30	22:00:00	135.625	135.693	135.538	135.543	1323	0	8
2020.11.02	00:00:00	135.010	135.379	135.001	135.327	643	0	7
2020.11.02	01:00:00	135.327	135.428	135.134	135.173	1913	0	2
2020.11.02	02:00:00	135.174	135.360	135.174	135.306	3066	0	3
2020.11.02	03:00:00	135.307	135.410	135.257	135.362	2651	0	2
2020.11.02	04:00:00	135.362	135.409	135.282	135.391	1561	0	0
2020.11.02	05:00:00	135.392	135.392	135.287	135.308	1048	0	2
2020.11.02	06:00:00	135.308	135.310	135.113	135.131	1532	0	6
2020.11.02	07:00:00	135.126	135.226	135.083	135.095	1563	0	3
2020.11.02	08:00:00	135.092	135.174	135.033	135.170	2052	0	2
2020.11.02	09:00:00	135.175	135.347	135.135	135.340	3226	0	2
2020.11.02	10:00:00	135.340	135.361	134.873	134.922	5411	0	1
2020.11.02	11:00:00	134.920	135.341	134.871	135.296	4369	0	2
2020.11.02	12:00:00	135.300	135.428	135.177	135.295	3765	0	1
2020.11.02	13:00:00	135.295	135.344	135.153	135.200	3405	0	2
2020.11.02	14:00:00	135.205	135.384	135.195	135.288	3250	0	2
2020.11.02	15:00:00	135.288	135.420	135.280	135.374	3360	0	2
2020.11.02	16:00:00	135.374	135.388	135.166	135.282	4035	0	1
2020.11.02	17:00:00	135.275	135.380	135.177	135.285	4369	0	3
2020.11.02	18:00:00	135.285	135.290	135.131	135.235	2598	0	2
2020.11.02	19:00:00	135.235	135.319	135.174	135.304	1956	0	3
2020.11.02	20:00:00	135.304	135.307	135.134	135.201	1592	0	4
2020.11.02	21:00:00	135.201	135.288	135.160	135.230	1425	0	2
2020.11.02	22:00:00	135.229	135.364	135.226	135.364	1494	0	1
2020.11.02	23:00:00	135.361	135.389	135.223	135.256	1032	0	8
2020.11.03	00:00:00	135.256	135.296	135.150	135.243	807	0	43
2020.11.03	01:00:00	135.243	135.351	135.233	135.321	688	0	2
2020.11.03	02:00:00	135.321	135.429	135.294	135.417	1137	0	1
2020.11.03	03:00:00	135.416	135.429	135.304	135.402	1451	0	5
2020.11.03	04:00:00	135.402	135.444	135.346	135.428	1231	0	3
2020.11.03	05:00:00	135.428	135.434	135.263	135.347	1532	0	1
2020.11.03	06:00:00	135.347	135.347	135.270	135.273	667	0	4
2020.11.03	07:00:00	135.275	135.354	135.272	135.323	791	0	6
2020.11.03	08:00:00	135.324	135.401	135.272	135.282	1217	0	6
2020.11.03	09:00:00	135.282	135.342	135.151	135.337	3193	0	2
2020.11.03	10:00:00	135.337	135.761	135.298	135.725	3812	0	1
2020.11.03	11:00:00	135.725	136.064	135.661	136.021	3934	0	2
2020.11.03	12:00:00	136.021	136.069	135.901	135.953	2305	0	2
2020.11.03	13:00:00	135.953	136.223	135.901	136.108	4193	0	2
2020.11.03	14:00:00	136.108	136.156	135.904	135.929	3940	0	1
2020.11.03	15:00:00	135.928	136.229	135.928	136.079	4723	0	2
2020.11.03	16:00:00	136.080	136.340	136.011	136.306	5265	0	3
2020.11.03	17:00:00	136.306	136.669	136.279	136.638	6365	0	1
2020.11.03	18:00:00	136.638	136.688	136.336	136.358	5242	0	1
2020.11.03	19:00:00	136.356	136.470	136.244	136.262	3163	0	2
2020.11.03	20:00:00	136.263	136.405	136.206	136.215	3045	0	2
2020.11.03	21:00:00	136.215	136.269	136.180	136.222	2990	0	4
2020.11.03	22:00:00	136.219	136.248	136.083	136.208	2389	0	5
2020.11.03	23:00:00	136.211	136.584	136.152	136.366	2676	0	1
2020.11.04	00:00:00	136.372	136.722	136.186	136.712	1626	0	34
2020.11.04	01:00:00	136.706	137.372	136.651	137.146	4040	0	0
2020.11.04	02:00:00	137.151	137.327	136.149	136.182	8104	0	1
2020.11.04	03:00:00	136.182	136.599	136.089	136.278	8134	0	2
2020.11.04	04:00:00	136.278	136.587	135.996	136.422	9675	0	2
2020.11.04	05:00:00	136.420	136.747	136.420	136.492	6680	0	0
2020.11.04	06:00:00	136.492	136.624	136.145	136.171	6531	0	1
2020.11.04	07:00:00	136.171	136.376	136.103	136.322	5637	0	2
2020.11.04	08:00:00	136.322	136.370	136.158	136.271	3902	0	2
2020.11.04	09:00:00	136.271	136.355	135.528	135.794	6190	0	1
2020.11.04	10:00:00	135.797	135.908	135.583	135.630	6662	0	1
2020.11.04	11:00:00	135.631	136.157	135.556	136.051	5832	0	3
2020.11.04	12:00:00	136.051	136.137	135.758	135.974	4706	0	0
2020.11.04	13:00:00	135.974	136.078	135.826	136.019	4444	0	4
2020.11.04	14:00:00	136.022	136.159	135.878	136.098	6651	0	3
2020.11.04	15:00:00	136.100	136.107	135.503	135.587	5369	0	1
2020.11.04	16:00:00	135.583	135.678	135.363	135.575	5140	0	3
2020.11.04	17:00:00	135.575	135.821	135.512	135.723	5501	0	0
2020.11.04	18:00:00	135.724	135.912	135.490	135.911	5087	0	7
2020.11.04	19:00:00	135.911	135.964	135.757	135.899	4717	0	3
2020.11.04	20:00:00	135.899	135.950	135.702	135.714	3760	0	6
2020.11.04	21:00:00	135.714	135.759	135.609	135.731	2394	0	5
2020.11.04	22:00:00	135.731	135.825	135.671	135.724	4158	0	4
2020.11.04	23:00:00	135.725	135.811	135.588	135.673	2380	0	0
2020.11.05	00:00:00	135.706	135.791	135.096	135.230	2147	0	29
2020.11.05	01:00:00	135.230	135.428	135.164	135.411	2035	0	0
2020.11.05	02:00:00	135.411	135.411	135.080	135.131	4761	0	0
2020.11.05	03:00:00	135.136	135.199	135.080	135.140	5005	0	1
2020.11.05	04:00:00	135.143	135.290	135.083	135.240	4515	0	1
2020.11.05	05:00:00	135.239	135.258	135.115	135.127	3921	0	4
2020.11.05	06:00:00	135.127	135.218	135.111	135.144	2623	0	2
2020.11.05	07:00:00	135.144	135.341	135.100	135.240	3724	0	1
2020.11.05	08:00:00	135.240	135.278	135.075	135.101	3734	0	1
2020.11.05	09:00:00	135.081	135.973	135.081	135.835	7715	0	0
2020.11.05	10:00:00	135.830	135.963	135.683	135.732	7642	0	0
2020.11.05	11:00:00	135.732	136.040	135.587	136.018	6920	0	0
2020.11.05	12:00:00	136.019	136.106	135.883	136.094	6261	0	0
2020.11.05	13:00:00	136.093	136.309	135.982	136.110	6440	0	0
2020.11.05	14:00:00	136.109	136.201	135.762	135.824	7453	0	0
2020.11.05	15:00:00	135.824	135.861	135.534	135.676	8077	0	0
2020.11.05	16:00:00	135.676	135.867	135.567	135.674	7590	0	0
2020.11.05	17:00:00	135.674	135.951	135.624	135.896	7945	0	0
2020.11.05	18:00:00	135.899	136.067	135.715	135.973	6500	0	0
2020.11.05	19:00:00	135.974	135.994	135.730	135.871	4749	0	0
2020.11.05	20:00:00	135.871	135.937	135.774	135.852	3936	0	0
2020.11.05	21:00:00	135.843	136.082	135.825	136.032	5207	0	0
2020.11.05	22:00:00	136.033	136.131	135.911	136.115	4101	0	0
2020.11.05	23:00:00	136.113	136.174	136.030	136.067	2352	0	0
2020.11.06	00:00:00	136.041	136.216	135.893	136.160	1002	0	16
2020.11.06	01:00:00	136.160	136.242	136.094	136.127	3873	0	0
2020.11.06	02:00:00	136.121	136.198	136.000	136.029	5477	0	0
2020.11.06	03:00:00	136.030	136.090	135.925	136.034	5321	0	2
2020.11.06	04:00:00	136.033	136.080	135.935	136.008	4629	0	2
2020.11.06	05:00:00	136.010	136.023	135.686	135.738	4940	0	2
2020.11.06	06:00:00	135.741	135.862	135.724	135.757	3543	0	0
2020.11.06	07:00:00	135.757	135.928	135.756	135.870	3584	0	4
2020.11.06	08:00:00	135.870	135.986	135.857	135.916	3906	0	4
2020.11.06	09:00:00	135.917	136.002	135.702	136.001	4875	0	0
2020.11.06	10:00:00	136.000	136.120	135.832	135.838	6742	0	0
2020.11.06	11:00:00	135.839	135.860	135.659	135.859	6400	0	0
2020.11.06	12:00:00	135.851	135.860	135.659	135.732	6177	0	0
2020.11.06	13:00:00	135.732	135.791	135.465	135.569	5905	0	0
2020.11.06	14:00:00	135.569	135.681	135.463	135.581	6771	0	0
2020.11.06	15:00:00	135.581	135.848	135.536	135.778	7826	0	1
2020.11.06	16:00:00	135.778	135.901	135.668	135.803	9909	0	0
2020.11.06	17:00:00	135.804	135.947	135.657	135.748	8163	0	0
2020.11.06	18:00:00	135.773	136.130	135.733	135.990	6419	0	0
2020.11.06	19:00:00	135.988	136.039	135.765	135.861	4053	0	2
2020.11.06	20:00:00	135.861	135.932	135.818	135.830	2517	0	0
2020.11.06	21:00:00	135.827	135.886	135.777	135.845	2003	0	0
2020.11.06	22:00:00	135.845	135.992	135.818	135.866	2615	0	3
2020.11.06	23:00:00	135.866	135.927	135.730	135.907	1200	0	2
2020.11.09	00:00:00	135.871	135.990	135.715	135.934	3259	0	36
2020.11.09	01:00:00	135.933	136.160	135.859	136.083	3638	0	1
2020.11.09	02:00:00	136.083	136.165	136.027	136.141	4513	0	2
2020.11.09	03:00:00	136.141	136.277	136.115	136.206	5240	0	0
2020.11.09	04:00:00	136.204	136.304	136.177	136.274	3172	0	3
2020.11.09	05:00:00	136.275	136.287	136.205	136.275	2821	0	4
2020.11.09	06:00:00	136.273	136.375	136.232	136.358	3174	0	3
2020.11.09	07:00:00	136.358	136.520	136.297	136.453	3311	0	3
2020.11.09	08:00:00	136.453	136.471	136.315	136.469	3482	0	0
2020.11.09	09:00:00	136.468	136.610	136.357	136.372	5127	0	0
2020.11.09	10:00:00	136.372	136.484	136.084	136.186	6511	0	0
2020.11.09	11:00:00	136.190	136.293	136.029	136.168	5964	0	0
2020.11.09	12:00:00	136.168	136.343	136.134	136.301	4013	0	0
2020.11.09	13:00:00	136.301	137.273	136.214	137.228	6907	0	0
2020.11.09	14:00:00	137.226	138.239	137.041	138.232	12898	0	0
2020.11.09	15:00:00	138.234	138.410	138.112	138.226	10526	0	0
2020.11.09	16:00:00	138.223	138.749	138.148	138.609	9554	0	0
2020.11.09	17:00:00	138.612	138.694	138.333	138.603	10639	0	0
2020.11.09	18:00:00	138.600	138.794	138.432	138.680	8635	0	0
2020.11.09	19:00:00	138.681	138.757	138.514	138.578	6227	0	0
2020.11.09	20:00:00	138.579	138.640	138.437	138.636	5001	0	0
2020.11.09	21:00:00	138.635	138.838	138.581	138.827	4269	0	1
2020.11.09	22:00:00	138.829	138.910	138.607	138.656	5154	0	0
2020.11.09	23:00:00	138.656	138.731	138.593	138.688	2430	0	0
2020.11.10	00:00:00	138.688	138.701	138.478	138.499	1508	0	29
2020.11.10	01:00:00	138.505	138.628	138.379	138.451	3503	0	0
2020.11.10	02:00:00	138.449	138.712	138.337	138.431	6276	0	0
2020.11.10	03:00:00	138.433	138.525	138.283	138.331	6039	0	2
2020.11.10	04:00:00	138.331	138.432	138.258	138.279	5721	0	0
2020.11.10	05:00:00	138.279	138.396	138.163	138.364	4872	0	1
2020.11.10	06:00:00	138.364	138.500	138.341	138.423	4271	0	0
2020.11.10	07:00:00	138.423	138.451	138.317	138.386	3762	0	0
2020.11.10	08:00:00	138.386	138.641	138.345	138.588	4297	0	1
2020.11.10	09:00:00	138.592	138.739	138.287	138.367	5882	0	0
2020.11.10	10:00:00	138.365	138.876	138.364	138.834	8150	0	0
2020.11.10	11:00:00	138.836	139.558	138.813	139.527	7096	0	1
2020.11.10	12:00:00	139.530	139.711	139.376	139.665	8063	0	0
2020.11.10	13:00:00	139.665	139.740	139.452	139.555	7047	0	0
2020.11.10	14:00:00	139.547	139.650	139.227	139.486	6394	0	0
2020.11.10	15:00:00	139.488	139.543	139.295	139.331	6989	0	0
2020.11.10	16:00:00	139.334	139.735	139.319	139.728	8430	0	0
2020.11.10	17:00:00	139.725	139.772	139.360	139.372	9550	0	0
2020.11.10	18:00:00	139.374	139.440	139.147	139.433	6664	0	0
2020.11.10	19:00:00	139.431	139.595	139.368	139.372	5026	0	1
2020.11.10	20:00:00	139.372	139.555	139.370	139.516	3597	0	1
2020.11.10	21:00:00	139.515	139.601	139.458	139.534	4473	0	3
2020.11.10	22:00:00	139.533	139.585	139.472	139.487	3720	0	0
2020.11.10	23:00:00	139.487	139.727	139.487	139.700	1899	0	0
2020.11.11	00:00:00	139.698	139.710	139.555	139.666	1541	0	20
2020.11.11	01:00:00	139.668	139.731	139.550	139.585	2028	0	3
2020.11.11	02:00:00	139.579	139.650	139.399	139.411	3674	0	0
2020.11.11	03:00:00	139.412	139.509	139.302	139.411	4208	0	3
2020.11.11	04:00:00	139.411	139.599	139.375	139.524	3044	0	1
2020.11.11	05:00:00	139.523	139.558	139.429	139.432	2857	0	5
2020.11.11	06:00:00	139.429	139.507	139.420	139.461	1979	0	1
2020.11.11	07:00:00	139.461	139.585	139.458	139.542	2330	0	3
2020.11.11	08:00:00	139.539	139.699	139.509	139.661	2499	0	3
2020.11.11	09:00:00	139.661	140.051	139.648	139.937	4290	0	0
2020.11.11	10:00:00	139.939	140.188	139.927	140.126	7369	0	0
2020.11.11	11:00:00	140.125	140.315	139.644	139.833	7235	0	0
2020.11.11	12:00:00	139.833	139.867	139.659	139.820	5023	0	0
2020.11.11	13:00:00	139.820	140.035	139.782	139.921	5002	0	0
2020.11.11	14:00:00	139.921	139.951	139.491	139.527	6298	0	0
2020.11.11	15:00:00	139.530	139.729	139.377	139.723	6147	0	0
2020.11.11	16:00:00	139.716	139.773	139.323	139.387	7215	0	0
2020.11.11	17:00:00	139.387	139.550	139.307	139.382	7150	0	0
2020.11.11	18:00:00	139.385	139.466	139.316	139.359	4546	0	0
2020.11.11	19:00:00	139.359	139.473	139.325	139.363	3111	0	0
2020.11.11	20:00:00	139.363	139.451	139.347	139.436	2228	0	0
2020.11.11	21:00:00	139.436	139.484	139.263	139.318	3000	0	1
2020.11.11	22:00:00	139.315	139.324	139.205	139.312	2460	0	2
2020.11.11	23:00:00	139.312	139.424	139.286	139.359	1794	0	3
2020.11.12	00:00:00	139.360	139.407	139.253	139.379	1942	0	14
2020.11.12	01:00:00	139.378	139.437	139.350	139.390	1793	0	5
2020.11.12	02:00:00	139.393	139.412	139.319	139.347	3081	0	0
2020.11.12	03:00:00	139.347	139.354	139.101	139.116	4623	0	2
2020.11.12	04:00:00	139.117	139.234	139.116	139.138	2866	0	0
2020.11.12	05:00:00	139.138	139.199	139.075	139.124	2598	0	3
2020.11.12	06:00:00	139.124	139.145	138.956	138.969	2533	0	2
2020.11.12	07:00:00	138.970	139.020	138.945	138.963	2889	0	1
2020.11.12	08:00:00	138.963	138.979	138.650	138.764	3575	0	0
2020.11.12	09:00:00	138.764	138.915	138.652	138.668	4044	0	0
2020.11.12	10:00:00	138.665	139.063	138.645	138.963	5227	0	0
2020.11.12	11:00:00	138.961	138.985	138.667	138.923	5431	0	0
2020.11.12	12:00:00	138.922	139.009	138.819	138.930	4781	0	0
2020.11.12	13:00:00	138.931	139.025	138.560	138.567	4661	0	0
2020.11.12	14:00:00	138.567	138.650	138.334	138.429	5230	0	0
2020.11.12	15:00:00	138.429	138.705	138.378	138.638	5692	0	0
2020.11.12	16:00:00	138.638	138.671	138.322	138.483	7298	0	0
2020.11.12	17:00:00	138.483	138.511	138.010	138.014	6952	0	0
